game_id,away,home,away_rank,home_rank,away_score,home_score,date
401169210,UConn,Dayton,4,NA,75,37,2019-11-26
401172094,Yale,UCLA,NA,11,65,100,2019-11-26
401166944,Florida State,Florida,12,NA,66,55,2019-11-26
401166970,Grambling,Kentucky,NA,14,35,81,2019-11-26
401177604,Milwaukee,DePaul,NA,16,65,94,2019-11-26
401167019,Arkansas-Pine Bluff,Tennessee,NA,20,51,92,2019-11-26
401180209,Erskine,UNC Greensboro,NA,NA,44,106,2019-11-26
401178665,UIC,Miami (OH),NA,NA,35,85,2019-11-26
401180027,Missouri Baptist,Western Illinois,NA,NA,69,90,2019-11-26
401174086,Utah State,BYU,NA,NA,50,67,2019-11-26
401177192,Indiana State,Colorado,NA,NA,46,59,2019-11-26
401175423,Hartford,William & Mary,NA,NA,44,61,2019-11-26
401176681,Bethune-Cookman,Charleston Southern,NA,NA,81,41,2019-11-26
401176854,TCU,Army,NA,NA,66,52,2019-11-26
401178808,Morgan State,Saint Peter's,NA,NA,77,78,2019-11-26
401177890,Alabama A&M,Georgia State,NA,NA,67,52,2019-11-26
401175815,North Carolina A&T,Morehead State,NA,NA,74,56,2019-11-26
401179097,Mt. St. Mary's,Radford,NA,NA,75,58,2019-11-26
401179221,Harvard,Boston University,NA,NA,66,39,2019-11-26
401181194,Tougaloo,Alcorn State,NA,NA,61,85,2019-11-26
401179375,Georgia Southern,Winthrop,NA,NA,91,47,2019-11-26
401178809,Manhattan,Lafayette,NA,NA,53,60,2019-11-26
401179967,Northland,North Dakota,NA,NA,35,118,2019-11-26
401166957,South Carolina Upstate,Georgia,NA,NA,53,67,2019-11-26
401166993,Sam Houston State,Ole Miss,NA,NA,69,75,2019-11-26
401169393,East Carolina,Longwood,NA,NA,64,61,2019-11-26
401174244,St. Francis (BKN),NJIT,NA,NA,69,88,2019-11-26
401174012,UMKC,George Mason,NA,NA,64,58,2019-11-26
401173355,Central Connecticut,Duquesne,NA,NA,33,72,2019-11-26
401175628,Arkansas State,Murray State,NA,NA,62,77,2019-11-26
401178090,Coppin State,La Salle,NA,NA,46,79,2019-11-26
401178492,Presbyterian,Wofford,NA,NA,60,67,2019-11-26
401176257,Merrimack,Brown,NA,NA,72,57,2019-11-26
401177683,Loyola (LA),Louisiana Tech,NA,NA,52,71,2019-11-26
401173995,Texas A&M-Kingsville,UT Rio Grande Valley,NA,NA,45,66,2019-11-26
401177297,Bryant,Minnesota,NA,NA,56,101,2019-11-26
401176025,Eastern Illinois,Wisconsin,NA,NA,55,63,2019-11-26
401176855,Abilene Christian,Oklahoma,NA,NA,65,78,2019-11-26
401173856,North Texas,CSU Bakersfield,NA,NA,52,61,2019-11-26
401179586,Huston-Tillotson,Texas A&M-CC,NA,NA,49,63,2019-11-26
401179718,Mobile,South Alabama,NA,NA,59,103,2019-11-26
401173975,Central Washington,Seattle U,NA,NA,65,75,2019-11-26
401173819,Life Pacific,California Baptist,NA,NA,48,93,2019-11-26
401174027,Utah Valley,Boise State,NA,NA,69,77,2019-11-26
401174552,Sacramento State,UC Davis,NA,NA,75,77,2019-11-26
401177067,Incarnate Word,Colorado State,NA,NA,47,75,2019-11-26
401177374,San Diego State,UC Santa Barbara,NA,NA,52,64,2019-11-26
