game_id,away,home,away_rank,home_rank,away_score,home_score,date
401176940,Kansas,Baylor,NA,2,44,97,2020-02-05
401178200,Rhode Island,Fordham,NA,NA,50,60,2020-02-05
401173833,California Baptist,CSU Bakersfield,NA,NA,55,53,2020-02-05
401177405,Utah State,UNLV,NA,NA,45,69,2020-02-05
401179397,Northwestern State,Abilene Christian,NA,NA,69,84,2020-02-05
401178201,VCU,Richmond,NA,NA,57,42,2020-02-05
401178202,Dayton,Davidson,NA,NA,55,49,2020-02-05
401178203,UMass,George Mason,NA,NA,56,73,2020-02-05
401179031,Toledo,Miami (OH),NA,NA,83,92,2020-02-05
401179032,Northern Illinois,Central Michigan,NA,NA,60,66,2020-02-05
401179033,Bowling Green,Kent State,NA,NA,47,61,2020-02-05
401179034,Ohio,Eastern Michigan,NA,NA,75,65,2020-02-05
401175317,Albany,Binghamton,NA,NA,42,58,2020-02-05
401175456,UMBC,Hartford,NA,NA,56,47,2020-02-05
401175518,Vermont,Maine,NA,NA,59,70,2020-02-05
401175623,Stony Brook,UMass Lowell,NA,NA,89,69,2020-02-05
401169343,Wichita State,Temple,NA,NA,85,75,2020-02-05
401179509,Stephen F. Austin,Nicholls,NA,NA,78,61,2020-02-05
401179706,UL Monroe,Troy,NA,NA,65,77,2020-02-05
401179461,Incarnate Word,Sam Houston State,NA,NA,77,74,2020-02-05
401179496,Texas A&M-CC,McNeese,NA,NA,73,59,2020-02-05
401176938,Oklahoma State,Iowa State,NA,NA,63,74,2020-02-05
401176939,Texas Tech,Kansas State,NA,NA,70,84,2020-02-05
401176941,West Virginia,Oklahoma,NA,NA,58,68,2020-02-05
401179422,Lamar,Central Arkansas,NA,NA,29,53,2020-02-05
401179442,Houston Baptist,New Orleans,NA,NA,84,88,2020-02-05
401169344,UCF,Tulsa,NA,NA,62,49,2020-02-05
401169342,SMU,Houston,NA,NA,53,55,2020-02-05
401177035,Nevada,Air Force,NA,NA,71,67,2020-02-05
401177057,Wyoming,Boise State,NA,NA,48,67,2020-02-05
401177080,Fresno State,Colorado State,NA,NA,79,61,2020-02-05
401177565,UC Irvine,UC Santa Barbara,NA,NA,57,67,2020-02-05
