game_id,away,home,away_rank,home_rank,away_score,home_score,date
401090763,La Salle,Oregon State,NA,9,46,100,2018-12-01
401092402,Louisiana Tech,Arizona State,NA,19,44,80,2018-12-01
401090497,Toledo,Memphis,NA,NA,58,48,2018-12-01
401090761,Providence,Rhode Island,NA,NA,65,72,2018-12-01
401094242,Miami (OH),UIC,NA,NA,65,56,2018-12-01
401095424,St. Francis (PA),Longwood,NA,NA,91,88,2018-12-01
401094272,Cleveland State,Ohio,NA,NA,54,72,2018-12-01
401094236,Buffalo,Central Connecticut,NA,NA,82,69,2018-12-01
401092397,Florida Atlantic,Siena,NA,NA,70,66,2018-12-01
401092401,Coppin State,Marshall,NA,NA,67,88,2018-12-01
401092681,UC Davis,Nevada,NA,NA,84,68,2018-12-01
401092895,Oakland,Bradley,NA,NA,64,73,2018-12-01
401093220,Youngstown State,Canisius,NA,NA,62,36,2018-12-01
401093426,Albany,Lafayette,NA,NA,66,67,2018-12-01
401090501,Southern Miss,Tulane,NA,NA,54,71,2018-12-01
401092141,Eastern Kentucky,Akron,NA,NA,54,63,2018-12-01
401092220,Kennesaw State,Mercer,NA,NA,48,64,2018-12-01
401090762,Manhattan,Fordham,NA,NA,61,65,2018-12-01
401090498,Houston,East Tennessee State,NA,NA,84,77,2018-12-01
401093734,Fayetteville State,UNC Wilmington,NA,NA,54,72,2018-12-01
401095455,Coastal Carolina,North Carolina Central,NA,NA,89,66,2018-12-01
401095946,Schreiner,Abilene Christian,NA,NA,43,90,2018-12-01
401096011,Winthrop,South Carolina State,NA,NA,58,50,2018-12-01
401095036,Bryant,Brown,NA,NA,68,84,2018-12-01
401095213,Green Bay,South Dakota,NA,NA,49,55,2018-12-01
401096121,Edward Waters,Florida A&M,NA,NA,64,70,2018-12-01
401096344,Mississippi Valley State,Nicholls,NA,NA,47,72,2018-12-01
401096754,Wiley,Stephen F. Austin,NA,NA,38,97,2018-12-01
401095214,Purdue Fort Wayne,Milwaukee,NA,NA,48,70,2018-12-01
401094819,Southern Utah,Oral Roberts,NA,NA,59,64,2018-12-01
401096017,Crowleys Ridge,Central Arkansas,NA,NA,33,91,2018-12-01
401094299,Eastern Michigan,Illinois,NA,NA,66,72,2018-12-01
401092398,Arkansas State,UTEP,NA,NA,67,66,2018-12-01
401092399,New Orleans,Rice,NA,NA,56,67,2018-12-01
401093221,Howard,Niagara,NA,NA,68,61,2018-12-01
401093951,Loyola Marymount,Denver,NA,NA,75,104,2018-12-01
401092403,Missouri State,North Texas,NA,NA,76,83,2018-12-01
401093068,New Mexico State,New Mexico,NA,NA,58,83,2018-12-01
401093427,Mt. St. Mary's,Loyola (MD),NA,NA,77,67,2018-12-01
401090502,East Carolina,Charlotte,NA,NA,46,52,2018-12-01
401090499,SMU,Northern Colorado,NA,NA,57,58,2018-12-01
401094304,Northern Illinois,Montana,NA,NA,70,86,2018-12-01
401094408,Boise State,Washington State,NA,NA,71,95,2018-12-01
401095721,Mobile,Alabama State,NA,NA,63,69,2018-12-01
401096743,St Thomas University-Houston,Sam Houston State,NA,NA,46,94,2018-12-01
401093875,Cornell,Stony Brook,NA,NA,61,63,2018-12-01
401092221,UNC Greensboro,High Point,NA,NA,75,82,2018-12-01
401093952,Dartmouth,San Diego,NA,NA,76,78,2018-12-01
401093953,Portland,Portland State,NA,NA,79,92,2018-12-01
401093954,San Francisco,Idaho,NA,NA,63,70,2018-12-01
401092682,Saint Mary's,Cal Poly,NA,NA,69,51,2018-12-01
401094820,Antelope Valley,Sacramento State,NA,NA,80,86,2018-12-01
401096710,Prairie View A&M,Texas A&M-CC,NA,NA,67,59,2018-12-01
401092683,CSU Bakersfield,CSU Fullerton,NA,NA,56,64,2018-12-01
401090500,Tulsa,Alabama,NA,NA,80,73,2018-12-01
401095696,Alabama A&M,Murray State,NA,NA,59,53,2018-12-01
401092400,Western Kentucky,Little Rock,NA,NA,68,56,2018-12-01
401093069,Utah Valley,Utah,NA,NA,47,85,2018-12-01
401093070,Louisiana,UT Rio Grande Valley,NA,NA,60,75,2018-12-01
401090764,SIU-Edwardsville,Saint Louis,NA,NA,56,63,2018-12-01
401094407,USC,UNLV,NA,NA,86,72,2018-12-01
